onset	duration	run_number	trial_number	image_contrast	image_num
1628.030658	32.0171581	3	17	1	10
1660.210175	32.0034294	3	18	2	28
1692.387446	31.9962965	3	19	1	15
1724.54969	31.9959359	3	20	1	67
1756.730022	32.0073144	3	21	1	50
1788.89054	32.0033268	3	22	1	40
1821.044074	31.9984624	3	23	2	33
1853.164416	30.0119159	3	24	2	38
