onset	duration	run_number	trial_number	image_contrast	image_num
2398.247382	32.0087818	18	137	2	8
2430.435462	31.9947409	18	138	2	19
2462.595817	31.9966988	18	139	1	57
2494.725763	31.9962515	18	140	1	48
2526.921194	32.0090612	18	141	1	78
2559.057677	31.9979042	18	142	1	44
2591.202186	31.9968543	18	143	2	66
2623.347919	29.9954512	18	144	1	9
