onset	duration	run_number	trial_number	image_contrast	image_num
2116.172335	32.0164707	17	129	2	54
2148.343434	32.0028215	17	130	2	60
2180.512771	31.9982498	17	131	2	20
2212.641201	31.9954556	17	132	1	34
2244.813591	32.0076952	17	133	2	22
2276.990235	32.0044794	17	134	2	37
2309.13432	31.9987934	17	135	2	7
2341.296819	29.9968966	17	136	1	32
