onset	duration	run_number	trial_number	image_contrast	image_num
2312.924276	32.0071202	5	33	1	76
2345.061309	32.0024586	5	34	2	43
2377.213323	31.9958653	5	35	2	21
2409.341883	31.9981985	5	36	1	58
2441.506808	32.0062197	5	37	2	25
2473.650022	31.9978363	5	38	2	1
2505.786729	31.9950139	5	39	1	35
2537.931523	29.9963799	5	40	2	46
