onset	duration	run_number	trial_number	image_contrast	image_num
2919.442888	32.0180189	7	49	1	74
2951.624176	32.0016937	7	50	2	69
2983.793012	31.99508	7	51	1	39
3015.945735	31.9962233	7	52	1	56
3048.116539	32.0013985	7	53	1	54
3080.295553	31.9955285	7	54	2	24
3112.456526	31.9968567	7	55	1	6
3144.594082	29.9983312	7	56	1	2
