onset	duration	run_number	trial_number	image_contrast	image_num
1916.996471	32.0095883	4	25	1	30
1949.151672	32.0034191	4	26	1	51
1981.346455	31.9959606	4	27	1	59
2013.473631	31.9969005	4	28	2	73
2045.663838	32.0077627	4	29	2	36
2077.815345	31.9987517	4	30	1	13
2109.951901	31.995451	4	31	2	32
2142.08095	30.0047117	4	32	2	12
