onset	duration	run_number	trial_number	image_contrast	image_num
10982.16551	32.0091685	9	65	1	55
11014.32879	32.003397	9	66	2	80
11046.48989	31.9955362	9	67	1	64
11078.651	31.998279	9	68	2	70
11110.7986	32.0083735	9	69	1	24
11142.95112	31.995992	9	70	1	1
11175.07922	31.9979314	9	71	1	65
11207.2161	29.9952556	9	72	1	78
