onset	duration	run_number	trial_number	image_contrast	image_num
17243.45076	32.0165612	16	121	2	1
17275.64668	32.0031382	16	122	2	58
17307.79142	31.9956016	16	123	2	16
17339.96112	31.9962432	16	124	1	45
17372.12456	32.0164872	16	125	1	22
17404.31019	31.9978736	16	126	2	39
17436.47294	31.9974223	16	127	2	72
17468.60871	29.9969293	16	128	2	23
