onset	duration	run_number	trial_number	image_contrast	image_num
18089.78726	32.0088764	19	145	1	47
18121.97541	32.003108	19	146	2	76
18154.11165	31.9974233	19	147	1	17
18186.26519	31.9965243	19	148	2	53
18218.43711	32.0064714	19	149	2	40
18250.59829	31.9955309	19	150	1	3
18282.71729	31.9960387	19	151	1	21
18314.88012	29.9956593	19	152	1	48
