onset	duration	run_number	trial_number	image_contrast	image_num
10698.88188	32.0165131	8	57	2	18
10731.06089	32.0040552	8	58	2	32
10763.24707	31.9958295	8	59	2	56
10795.40051	31.9958224	8	60	1	8
10827.56426	32.0086732	8	61	2	9
10859.73329	31.9991366	8	62	1	11
10891.90373	31.9945821	8	63	2	49
10924.04023	29.9953507	8	64	2	74
