onset	duration	run_number	trial_number	image_contrast	image_num
2111.128482	32.0082715	16	121	1	31
2143.291384	32.0027145	16	122	2	74
2175.452459	31.9962996	16	123	1	71
2207.614902	31.9962083	16	124	1	59
2239.785097	32.0003047	16	125	2	72
2271.939099	31.9956803	16	126	2	25
2304.091843	31.9962812	16	127	1	1
2336.254107	29.9999872	16	128	1	66
