onset	duration	run_number	trial_number	image_contrast	image_num
2763.086718	32.017753	18	137	2	40
2795.258362	32.0031575	18	138	2	3
2827.402249	31.9962444	18	139	2	10
2859.556275	31.9962658	18	140	2	49
2891.729856	32.0068872	18	141	2	64
2923.856251	31.9978754	18	142	1	75
2956.009907	31.9988864	18	143	1	61
2988.180419	30.0038772	18	144	2	47
