onset	duration	run_number	trial_number	image_contrast	image_num
434.318562	32.0517919	11	81	1	13
466.5400305	32.0035214	11	82	2	26
498.6769814	31.9980051	11	83	1	79
530.8157561	32.0052538	11	84	1	20
562.9865139	32.0011775	11	85	2	77
595.1421997	31.9986947	11	86	2	28
627.3039535	31.9965756	11	87	1	5
659.4432789	30.0205931	11	88	2	39
