onset	duration	run_number	trial_number	image_contrast	image_num
5344.679418	32.0092405	1	1	2	59
5376.835283	32.0021197	1	2	2	79
5409.020454	31.9987395	1	3	1	55
5441.198775	31.996165	1	4	1	54
5473.345239	31.9995525	1	5	2	11
5505.497755	31.9973728	1	6	1	46
5537.635982	31.9978956	1	7	2	36
5569.763505	29.9985295	1	8	2	20
