onset	duration	run_number	trial_number	image_contrast	image_num
776.5266839	32.0149591	12	89	1	8
808.6982287	32.0027515	12	90	2	37
840.8757514	31.9957403	12	91	2	17
873.0039469	31.9958745	12	92	2	38
905.1840304	32.0079443	12	93	1	42
937.3447434	31.9986257	12	94	1	45
969.5148043	31.9989374	12	95	2	70
1001.644146	30.0053637	12	96	2	35
