onset	duration	run_number	trial_number	image_contrast	image_num
77627.35359	32.016784	6	41	1	80
77659.5248	32.0028308	6	42	1	48
77691.68582	31.9958994	6	43	2	4
77723.82254	31.9974194	6	44	2	78
77755.9694	32.0075033	6	45	1	38
77788.12174	31.9987598	6	46	2	53
77820.27591	31.9950942	6	47	2	5
77852.4289	30.0062547	6	48	2	59
