onset	duration	run_number	trial_number	image_contrast	image_num
78189.31486	32.0088749	8	57	1	31
78221.48682	32.0030087	8	58	2	50
78253.6637	31.9982413	8	59	1	35
78285.79293	31.9968087	8	60	2	37
78317.95659	32.007082	8	61	2	29
78350.09344	31.997005	8	62	1	66
78382.23744	31.9980869	8	63	1	60
78414.38281	29.995929	8	64	1	25
