onset	duration	run_number	trial_number	image_contrast	image_num
77299.67474	32.0178141	5	33	2	1
77331.85476	32.0030962	5	34	1	20
77364.03201	31.9968306	5	35	1	9
77396.19412	31.9953956	5	36	2	10
77428.35651	32.0003119	5	37	1	6
77460.48547	31.9949185	5	38	1	75
77492.63073	31.9976055	5	39	1	62
77524.7768	29.9962129	5	40	1	18
