onset	duration	run_number	trial_number	image_contrast	image_num
5244.742025	32.0086732	16	121	2	13
5276.913932	31.9949046	16	122	2	15
5309.100009	31.9968309	16	123	1	49
5341.245074	31.9950793	16	124	2	11
5373.407968	31.999156	16	125	1	46
5405.536155	31.9954593	16	126	2	52
5437.681257	31.9951618	16	127	2	41
5469.834094	29.9988209	16	128	2	34
