onset	duration	run_number	trial_number	image_contrast	image_num
72826.11378	32.0083551	8	57	2	28
72858.26785	32.0040451	8	58	2	10
72890.46285	31.9955856	8	59	1	42
72922.61683	31.9952686	8	60	2	30
72954.79745	32.005371	8	61	2	71
72986.94024	31.9984202	8	62	1	78
73019.09362	31.9960058	8	63	2	27
73051.26464	29.9989599	8	64	1	75
