onset	duration	run_number	trial_number	image_contrast	image_num
71923.1264	32.0166601	5	33	1	13
71955.29792	32.0033218	5	34	2	24
71987.49251	31.9951436	5	35	1	66
72019.64667	31.9948384	5	36	2	17
72051.80912	32.0080411	5	37	1	31
72083.94461	32.0054509	5	38	1	22
72116.09789	31.9989301	5	39	1	72
72148.2683	29.9967954	5	40	1	79
