onset	duration	run_number	trial_number	image_contrast	image_num
71238.21785	32.0075367	3	17	2	33
71270.38691	31.9954967	3	18	1	73
71302.54131	31.9952433	3	19	2	54
71334.66137	31.9954607	3	20	1	37
71366.83272	32.0072765	3	21	2	34
71398.99354	31.9957065	3	22	1	63
71431.13977	31.9953153	3	23	2	50
71463.28361	29.9990479	3	24	1	55
