onset	duration	run_number	trial_number	image_contrast	image_num
73123.55475	32.0245881	9	65	2	9
73155.74185	32.0032959	9	66	1	67
73187.9045	31.994308	9	67	2	4
73220.08201	31.9967305	9	68	2	76
73252.26957	32.0083469	9	69	1	11
73284.43108	31.9992441	9	70	2	43
73316.58416	31.9956601	9	71	2	5
73349.70498	29.9960235	9	72	1	26
