onset	duration	run_number	trial_number	image_contrast	image_num
70635.21207	32.095714	1	1	1	45
70667.4494	32.0037371	1	2	2	1
70699.60293	31.9970073	1	3	1	16
70731.78153	31.996043	1	4	2	58
70763.97074	32.0075411	1	5	2	46
70796.14774	31.9981205	1	6	2	57
70828.3009	31.9960572	1	7	2	51
70860.42969	29.9964718	1	8	2	62
