onset	duration	run_number	trial_number	image_contrast	image_num
72216.33475	32.0081625	6	41	2	47
72248.48077	32.0033898	6	42	1	2
72280.65043	31.9953204	6	43	2	65
72312.77057	31.9965534	6	44	2	53
72344.92545	32.0067525	6	45	2	52
72377.06171	31.9975198	6	46	2	36
72409.20617	31.9981682	6	47	1	20
72441.34296	29.9961402	6	48	1	49
