onset	duration	run_number	trial_number	image_contrast	image_num
7341.623916	32.0087194	14	105	2	67
7373.786868	32.0031097	14	106	1	57
7405.922644	31.9953922	14	107	2	25
7438.076436	31.9958237	14	108	2	35
7470.247763	32.0088316	14	109	1	32
7502.426371	31.9950749	14	110	1	36
7534.570171	31.9976683	14	111	1	58
7566.69016	29.9955097	14	112	1	9
