onset	duration	run_number	trial_number	image_contrast	image_num
2689.644852	32.0173939	3	17	2	66
2721.83964	31.9965698	3	18	2	43
2753.994487	31.9956265	3	19	1	34
2786.172613	31.9964907	3	20	2	9
2818.343176	31.9993474	3	21	2	56
2850.48774	31.9984956	3	22	2	67
2882.623956	31.9999475	3	23	1	41
2914.795211	29.9959097	3	24	1	47
