onset	duration	run_number	trial_number	image_contrast	image_num
4478.25409	32.00917	20	153	2	37
4510.44266	32.0039335	20	154	1	55
4542.637509	31.9957447	20	155	2	38
4574.791189	31.9961772	20	156	1	22
4606.97889	32.0009364	20	157	1	1
4639.115337	31.998265	20	158	2	63
4671.25246	31.9944046	20	159	1	2
4703.397016	29.9971155	20	160	1	26
