onset	duration	run_number	trial_number	image_contrast	image_num
3277.351246	32.0098042	16	121	2	23
3309.523602	32.0034585	16	122	2	62
3341.66798	31.9954567	16	123	1	8
3373.796943	31.9954955	16	124	2	6
3405.968405	32.008177	16	125	2	44
3438.146356	31.9947661	16	126	1	29
3470.31595	31.9962064	16	127	1	35
3502.469074	29.9960176	16	128	2	51
