onset	duration	run_number	trial_number	image_contrast	image_num
2144.891646	32.0700004	12	89	2	79
2177.129451	32.0062898	12	90	2	59
2209.307933	31.9953284	12	91	1	70
2241.427648	31.9956432	12	92	1	24
2273.589455	32.0022132	12	93	1	45
2305.743372	31.99815	12	94	1	69
2337.87982	31.9958603	12	95	1	52
2370.025073	29.9976037	12	96	2	53
