onset	duration	run_number	trial_number	image_contrast	image_num
3887.055362	32.017373	7	49	2	24
3919.201652	32.0030252	7	50	2	3
3951.379104	31.996684	7	51	2	15
3983.54214	31.9952924	7	52	1	51
4015.712337	32.0014606	7	53	1	4
4047.890279	31.9999708	7	54	1	6
4080.035198	31.9966183	7	55	1	77
4112.198252	29.9951289	7	56	1	63
