onset	duration	run_number	trial_number	image_contrast	image_num
679.2321347	32.5384624	1	1	2	10
711.9371365	33.8240044	1	2	1	18
746.0826596	31.999747	1	3	1	21
778.2611582	31.9969253	1	4	2	80
812.1664413	32.0012166	1	5	2	29
844.3368925	31.9975677	1	6	1	74
876.5001566	31.9959017	1	7	1	59
908.6619029	29.9968777	1	8	1	73
