onset	duration	run_number	trial_number	image_contrast	image_num
4717.086846	32.0304826	10	73	2	22
4749.292299	32.0032447	10	74	2	5
4781.47733	31.9963553	10	75	1	46
4813.63949	31.9961842	10	76	1	65
4845.803574	32.0071874	10	77	2	20
4877.956243	31.998863	10	78	1	13
4910.101245	31.9988128	10	79	2	57
4942.237825	29.9963152	10	80	2	50
