onset	duration	run_number	trial_number	image_contrast	image_num
298.1869074	32.0678356	11	81	1	1
330.4174312	31.995822	11	82	2	72
362.6960199	31.997806	11	83	1	25
394.8426111	31.9963178	11	84	2	43
427.0059779	32.0121796	11	85	1	50
459.1673437	31.9994408	11	86	2	58
491.3974308	31.9992548	11	87	1	23
523.6015966	29.9967561	11	88	1	54
