onset	duration	run_number	trial_number	image_contrast	image_num
2460.88443	32.0091616	18	137	2	65
2493.055359	31.9958112	18	138	1	66
2525.17599	31.996809	18	139	2	39
2557.312589	31.9963379	18	140	1	41
2589.45985	31.9986956	18	141	2	35
2621.579941	31.9976953	18	142	1	6
2653.699288	31.9962622	18	143	2	64
2685.828392	29.99721	18	144	1	56
