onset	duration	run_number	trial_number	image_contrast	image_num
2182.889666	32.0128006	17	129	2	74
2215.061268	31.9957924	17	130	2	76
2247.189023	31.9961627	17	131	1	15
2279.327023	31.9957882	17	132	1	28
2311.472708	31.999728	17	133	2	20
2343.600772	31.9958898	17	134	1	60
2375.74633	31.9982556	17	135	2	9
2407.901537	29.9961912	17	136	2	47
