onset	duration	run_number	trial_number	image_contrast	image_num
58564.45073	32.0084205	9	65	1	76
58596.62181	32.0042282	9	66	2	27
58628.79953	31.995655	9	67	1	5
58660.95285	31.995898	9	68	1	45
58693.11669	32.0135666	9	69	2	51
58725.30322	32.0024394	9	70	1	39
58757.44712	31.9982487	9	71	2	23
58789.60028	29.9975021	9	72	2	62
