onset	duration	run_number	trial_number	image_contrast	image_num
56549.25856	32.0086733	3	17	1	63
56581.39684	32.0036428	3	18	2	16
56613.54978	31.9954338	3	19	1	3
56645.67003	31.9958492	3	20	1	22
56677.83299	32.0073594	3	21	2	2
56709.96982	31.9977632	3	22	2	54
56742.10544	31.9968973	3	23	1	69
56774.27543	29.9963119	3	24	2	77
