onset	duration	run_number	trial_number	image_contrast	image_num
55936.24565	32.0910346	1	1	2	56
55968.4844	32.0043441	1	2	1	47
56000.65318	31.9999055	1	3	1	55
56032.84084	31.9976712	1	4	1	8
56065.03921	32.0162919	1	5	1	72
56097.21568	31.999328	1	6	1	58
56129.34453	31.9949237	1	7	2	32
56161.48951	29.9992399	1	8	1	31
