onset	duration	run_number	trial_number	image_contrast	image_num
58285.67352	32.0179145	8	57	1	40
58317.85321	32.0035872	8	58	1	64
58350.01384	31.9963178	8	59	1	33
58382.16753	31.9959459	8	60	2	71
58414.31532	32.007942	8	61	1	38
58446.52662	31.9972591	8	62	1	75
58478.6791	31.997132	8	63	1	11
58510.83193	29.996649	8	64	2	34
