onset	duration	run_number	trial_number	image_contrast	image_num
58838.67659	32.020951	10	73	1	43
58870.86525	31.9951824	10	74	1	18
58902.99318	31.9966142	10	75	1	74
58935.15462	31.9958266	10	76	1	30
58967.31791	32.0006306	10	77	2	68
58999.48653	31.9958487	10	78	1	19
59031.63284	31.9957556	10	79	2	70
59063.76162	29.9952964	10	80	1	73
