onset	duration	run_number	trial_number	image_contrast	image_num
57166.96184	32.0080837	5	33	2	28
57199.10794	32.0027623	5	34	2	79
57231.26843	31.9962095	5	35	1	20
57263.43811	31.9960295	5	36	1	57
57295.60275	32.0066181	5	37	1	37
57327.76265	31.9983865	5	38	2	25
57359.8991	31.9958617	5	39	2	1
57392.03686	29.998556	5	40	1	65
